track_spotifyID,artist_spotifyID,artist_mbid,artist_name,track_url,track_popularity,track_duration_ms,track_is_local,albumID,album_track_number,album_release_date,album_type
4v1aMar2KI6FkE8soih1YO,7FqkRutc4zWMrnEAUv3Xwd,40f7aa85-c5a8-4905-b0ae-2c0352381028,Hardy Caprio,https://open.spotify.com/track/4v1aMar2KI6FkE8soih1YO,50,170005,False,5laVp2sujk6gw5bkBaw1DX,1,2019-03-14,single
53CJANUxooaqGOtdsBTh7O,7jVv8c5Fj3E9VhNjxT4snq,0b30341b-b59d-4979-8130-b66c0e475321,Lil Nas X,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,23,113013,False,63nQw5QNKBUAh4bvqSz3rJ,1,2019-03-14,single
7yq4Qj7cqayVTp3FF9CWbm,10exVja0key0uqUkk6LJRT,df36f6db-5987-46ed-9d02-0cf36ed4e060,Vance Joy,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,76,204280,False,6rIbiUMmZJfqJRnXhVxFvg,4,2014-09-08,album
5p1ex0pXv6jSPJ6QbumQpD,0xRXCcSX89eobfrshSVdyu,016b6741-a443-492c-ae7f-fb0378d3270e,MEDUZA,https://open.spotify.com/track/5p1ex0pXv6jSPJ6QbumQpD,25,152913,False,0agqVZjOqVtqHkq3pTFPXb,1,2019-02-01,single
5p1ex0pXv6jSPJ6QbumQpD,2nm38smINjms1LtczR0Cei,59ffa494-f0de-4744-80ee-d26d4eb92e57,Goodboys,https://open.spotify.com/track/5p1ex0pXv6jSPJ6QbumQpD,25,152913,False,0agqVZjOqVtqHkq3pTFPXb,1,2019-02-01,single
0NJp8GyCOWnQh71xKSPfuV,2jku7tDXc6XoB6MO2hFuqg,5b8ec72b-9e39-4a06-a2bf-964166b92a71,Tory Lanez,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,68,173926,False,0JDoNU0AZ54Ng8e2iPTKRs,1,2019-03-15,single
3wLtYwtqvKK2ewelSVPeDK,757aE44tKEUQEqRuT6GnEB,5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,https://open.spotify.com/track/3wLtYwtqvKK2ewelSVPeDK,75,157656,False,1jlIU9p7PChTK3AeqNpnsX,4,2018-11-02,album
2JVwsN6viHjR9t5pCPQ4Br,2ysnwxxNtSgbb9t1m2Ur4j,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,George Ezra,https://open.spotify.com/track/2JVwsN6viHjR9t5pCPQ4Br,67,212446,False,2NaulYO6lGXTyIzWTJvRJj,1,2018-03-23,album
1mdJ39D1lrR3aWIOhgeNaE,4WZGDpNwrC0vNQyl9QzF7d,b725da05-6d6e-4a28-b2c4-c639c24fc1cd,Capital Bra,https://open.spotify.com/track/1mdJ39D1lrR3aWIOhgeNaE,58,203066,False,0nP0QobRjIoQoSO6slkuO0,1,2019-03-15,single
1mdJ39D1lrR3aWIOhgeNaE,6h1s4i4XKIYv4ErDelLDN0,d2efe9f5-f5ff-4c1f-bc56-bac52da49105,Samra,https://open.spotify.com/track/1mdJ39D1lrR3aWIOhgeNaE,58,203066,False,0nP0QobRjIoQoSO6slkuO0,1,2019-03-15,single
200cTjC6si5Xz9af2QeHi2,5wyWp867LWGjFmYZXVSFnZ,,MERO,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2,65,172826,False,0gd2qvKdmg1BmtF9ykwrmi,10,2019-03-15,album
4dTiQezDWmEOWcdCbWVWMp,5IcR3N7QB1j6KBL8eImZ8m,bce6d667-cde8-485e-b078-c0a05adea36d,ScHoolboy Q,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp,4,114973,False,4HVaDjmcLA0joytdCQzobZ,1,2019-03-14,single
5NsCv3I7o0f6vSQScG01f1,5pVRwX5ZQR7hfJ18w8ZYkl,80e8e55c-6e9b-470f-844b-48e618fb6e56,Ufo361,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1,60,209449,False,0xocXbvMIEceVpE2Lhs5dH,1,2019-03-17,single
3npzogdOEiVsieXmmhBepL,6WY7D3jk8zTrHtmkqqo5GI,109357f0-eb37-4672-9697-dca8c83a61b5,Maren Morris,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,78,197293,False,5QakU0QMcoxjjyCS1YW4G5,12,2019-03-08,album
3Y7a0typ6ik1KscmebXd6D,5WUlDfRSoLAfcVSX1WnrxN,2f548675-008d-4332-876c-108b0c7ab9c5,Sia,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D,22,175823,False,53xHggSRIfHec0bA1oyReb,1,2019-03-14,single
3Y7a0typ6ik1KscmebXd6D,5fMUXHkw8R8eOP2RNVYEZX,a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,Diplo,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D,22,175823,False,53xHggSRIfHec0bA1oyReb,1,2019-03-14,single
3Y7a0typ6ik1KscmebXd6D,2feDdbD5araYcm6JhFHHw7,dc99e6fd-c710-4f79-b74b-127b4d0b7849,Labrinth,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D,22,175823,False,53xHggSRIfHec0bA1oyReb,1,2019-03-14,single
3Y7a0typ6ik1KscmebXd6D,6IZ4ctovY9dl7bgHClAvKJ,8d79b49a-143c-4807-bd44-6c985a4655bf,LSD,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D,22,175823,False,53xHggSRIfHec0bA1oyReb,1,2019-03-14,single
3UDsmMZsEMsvM82OcdqJWu,5p7mWeX4RlvqBCxylfiXdE,e7aec99d-0bd3-4ccc-9477-0e43b3926757,KC Rebell,https://open.spotify.com/track/3UDsmMZsEMsvM82OcdqJWu,59,160096,False,5Tr8qCHTxdjOpKB7hX40yL,1,2019-03-15,single
3YxCKq3YPnTekAofhaHABZ,5wyWp867LWGjFmYZXVSFnZ,,MERO,https://open.spotify.com/track/3YxCKq3YPnTekAofhaHABZ,58,137586,False,0gd2qvKdmg1BmtF9ykwrmi,7,2019-03-15,album
5KbBGUpIZd6gVFUU8tqYiQ,7iK8PXO48WeuP03g8YR51W,d2945137-b01d-4195-9f82-64d20f8ba657,Myke Towers,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,74,237013,False,3qxwpUjTISxyXKXrHx7zwX,1,2019-02-26,single
5KbBGUpIZd6gVFUU8tqYiQ,329e4yvIujISKGKz1BZZbO,d2b3524f-67e8-45ef-bfc1-693cac525135,Farruko,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,74,237013,False,3qxwpUjTISxyXKXrHx7zwX,1,2019-02-26,single
3IKRHd9ihUdGffgz4Mbgv0,246dkjvS1zLTtiykXe5h60,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,Post Malone,https://open.spotify.com/track/3IKRHd9ihUdGffgz4Mbgv0,4,170053,False,3VEFGAVtQp8eHzVdvL5aGK,1,2019-03-15,single
3IKRHd9ihUdGffgz4Mbgv0,757aE44tKEUQEqRuT6GnEB,5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,https://open.spotify.com/track/3IKRHd9ihUdGffgz4Mbgv0,4,170053,False,3VEFGAVtQp8eHzVdvL5aGK,1,2019-03-15,single
3IKRHd9ihUdGffgz4Mbgv0,5LHRHt1k9lMyONurDHEdrp,ce09ea31-3d4a-4487-a797-e315175457a0,Tyga,https://open.spotify.com/track/3IKRHd9ihUdGffgz4Mbgv0,4,170053,False,3VEFGAVtQp8eHzVdvL5aGK,1,2019-03-15,single
5SHhPFh68OhUmuRPymKX9d,5qa31A9HySw3T7MKWI9bGg,a66091aa-e093-46bb-916a-387aba16e15c,FLETCHER,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d,11,183428,False,5Skgz8BwS0Lfw2zlQSy1EB,1,2019-01-25,single
37eGbhE1xVFSvcKkqGb6i1,3Isy6kedDrgPYoTS1dazA9,c3da3346-2643-48a7-93cd-011f6834b3d7,Sean Paul,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,77,224680,False,1bd0v6EhJjlU1UXuHQrxWQ,1,2019-03-14,single
37eGbhE1xVFSvcKkqGb6i1,1vyhD5VmyZ7KMfW5gqLgo5,5bdeb32d-56a5-4b6d-a768-264101fa0a0a,J Balvin,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,77,224680,False,1bd0v6EhJjlU1UXuHQrxWQ,1,2019-03-14,single
6it15CsDlkqB7N4lF0C1qM,4q3ewBCX7sLwd24euuV69X,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,Bad Bunny,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,75,229455,False,7CjJb2mikwAWA1V6kewFBF,4,2018-12-23,album
7KXjTSCq5nL1LoYtL7XAwS,2YZyLoL8N0Wb9xBt1NhZWg,381086ea-f511-4aba-bdf9-71c753dc5077,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,82,177000,False,4eLPsYPBmXABThSJ821sqY,8,2017-04-14,album
78KyOmqWmqLkQcXO1cA7MO,6k970rXaWAWVfWMjqWtFNI,,Steel Banglez,https://open.spotify.com/track/78KyOmqWmqLkQcXO1cA7MO,69,201998,False,6OvaMPD9RAQ3tVTijCTgz8,1,2019-03-21,single
78KyOmqWmqLkQcXO1cA7MO,4Xi6LSfFqv26XgP9NKN26U,b8638bdc-728d-4d43-a908-7be7db29073b,AJ Tracey,https://open.spotify.com/track/78KyOmqWmqLkQcXO1cA7MO,69,201998,False,6OvaMPD9RAQ3tVTijCTgz8,1,2019-03-21,single
78KyOmqWmqLkQcXO1cA7MO,14H15rElxdGClICOZXEYHP,,MoStack,https://open.spotify.com/track/78KyOmqWmqLkQcXO1cA7MO,69,201998,False,6OvaMPD9RAQ3tVTijCTgz8,1,2019-03-21,single
0mFrbJniEwJcqzq3FQD14s,3FoFW2AoUGRHBacC6i4x4p,,Russ Millions,https://open.spotify.com/track/0mFrbJniEwJcqzq3FQD14s,53,173617,False,7dG6Dl0UbiN7UpbPNSYh5T,1,2019-03-21,single
0mFrbJniEwJcqzq3FQD14s,7b79bQFziJFedJb75k6hFt,,Tion Wayne,https://open.spotify.com/track/0mFrbJniEwJcqzq3FQD14s,53,173617,False,7dG6Dl0UbiN7UpbPNSYh5T,1,2019-03-21,single
4u7EnebtmKWzUH433cf5Qv,1dfeR4HaWDbWqFHLkxsg1d,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,82,354320,False,1GbtB4zTqAsyfZEsm1RZfx,11,1975-11-21,album
2H4gf1wLxvYreMj1jcaN0k,3QSQFmccmX81fWCUSPTS7y,21e9df94-3c2c-4c15-b069-fefa58bcd650,Dean Lewis,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,4,196493,False,1mRtVjwGgBvLiaJhPGHZ8M,6,2019-03-22,album
0cDEFCbsDMQbxKodJyRhsK,2xaAOVImG2O6lURwqperlD,7ed36954-f027-43df-b353-c7239f4faa27,Catfish and the Bottlemen,https://open.spotify.com/track/0cDEFCbsDMQbxKodJyRhsK,47,188440,False,2agq7B3t5ZxbJ5TOvbQmBs,1,2019-03-19,single
4Xj15KENY2B1MdWwcz8eg8,58ICshZ0AgBMNJiLHK3U8l,,Deno,https://open.spotify.com/track/4Xj15KENY2B1MdWwcz8eg8,46,203491,False,3f0uH6qv7sBOZEtsrznWdJ,1,2019-03-20,single
0fcq51a3gOI6gPvzc0YLsk,246dkjvS1zLTtiykXe5h60,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,Post Malone,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk,70,170053,False,1Id3Zj9GMvi7dPj3u6cMNs,1,2019-03-15,single
0fcq51a3gOI6gPvzc0YLsk,757aE44tKEUQEqRuT6GnEB,5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk,70,170053,False,1Id3Zj9GMvi7dPj3u6cMNs,1,2019-03-15,single
0fcq51a3gOI6gPvzc0YLsk,5LHRHt1k9lMyONurDHEdrp,ce09ea31-3d4a-4487-a797-e315175457a0,Tyga,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk,70,170053,False,1Id3Zj9GMvi7dPj3u6cMNs,1,2019-03-15,single
39b6CiNZfd9Pf09NaQNWW4,0wY1K9SgxbaRfoFRmSR5x5,,SL,https://open.spotify.com/track/39b6CiNZfd9Pf09NaQNWW4,60,208000,False,42BW2Gql64DIfhnsTR7qBz,1,2019-03-21,single
63SevszngYpZOwf63o61K4,3EOEK57CV77D4ovYVcmiyt,026c1c22-8d1c-473c-a33f-a27fd02d6975,Dennis Lloyd,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,78,156600,False,6c5gDwB7Xo58thk2vap4Ch,1,2017-06-30,single
2drEUEg0TYQR6dDEHkpuPE,5INjqkS1o8h1imAzPqGZBb,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,https://open.spotify.com/track/2drEUEg0TYQR6dDEHkpuPE,67,292267,False,65siSh34OjZPMx0obk0YRj,1,2019-03-22,single
4RbbzNY4MEcgzewYWkIsGu,7rkW85dBwwrJtlHRDkJDAC,418fe547-4bec-48fe-8df0-ed25e27f4570,NAV,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu,2,217775,False,7jKt0T2nzo707B2HdpMOZJ,6,2019-03-22,album
4RbbzNY4MEcgzewYWkIsGu,1Xyo4u8uXC1ZmMpatF05PJ,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu,2,217775,False,7jKt0T2nzo707B2HdpMOZJ,6,2019-03-22,album
2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,0c502791-4ee9-4c5f-9696-0602b721ff3b,Electric Light Orchestra,https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp,78,303373,False,3usnShwygMXVZB4IV5dwnU,13,1977,album
0JpxNq2SYwPt2uSqdcSvyQ,2wpJOPmf1TIOzrB9mzHifd,,Scouting For Girls,https://open.spotify.com/track/0JpxNq2SYwPt2uSqdcSvyQ,43,223813,False,2KM0DLkTJv8Smpn7mxZIrZ,12,2007,album
4NSW0Km5ZG60L8FthUebPJ,1HBjj22wzbscIZ9sEb5dyf,17678771-5799-4017-851a-319f25b6948d,Jonas Blue,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,79,220396,False,6gPZmYBSipug1asf4zu9jh,1,2019-03-22,single
4NSW0Km5ZG60L8FthUebPJ,6t9tbRO9Lv6Oq6xtVwfdrn,,Theresa Rex,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,79,220396,False,6gPZmYBSipug1asf4zu9jh,1,2019-03-22,single
6cqR6Nvk4hNF6P8POXVgvO,4VylF3B1rKCL5tdOJ8VL8o,,Rv,https://open.spotify.com/track/6cqR6Nvk4hNF6P8POXVgvO,43,222857,False,0SHhMeio64onXuWT6VRsjM,2,2019-03-22,album
6cqR6Nvk4hNF6P8POXVgvO,6UCQYrcJ6wab6gnQ89OJFh,,Headie One,https://open.spotify.com/track/6cqR6Nvk4hNF6P8POXVgvO,43,222857,False,0SHhMeio64onXuWT6VRsjM,2,2019-03-22,album
6VSaNvPPagk4U5Skxp6XfV,3NH8t45zOTqzlZgBvZRjvB,,PNL,https://open.spotify.com/track/6VSaNvPPagk4U5Skxp6XfV,60,247161,False,2GsDh3QlZxK0lmqFOtXm5e,1,2019-03-22,single
3r1cV21xPMkgCmxk8VqWOB,4WZGDpNwrC0vNQyl9QzF7d,b725da05-6d6e-4a28-b2c4-c639c24fc1cd,Capital Bra,https://open.spotify.com/track/3r1cV21xPMkgCmxk8VqWOB,9,135596,False,5TJHYApAQ36K9GaLsG8ZSz,1,2019-03-22,single
4n7jnSxVLd8QioibtTDBDq,7vk5e3vY1uw9plTHJAMwjN,b0e4bc50-3062-4d31-afad-def6a6b7a8e9,Alan Walker,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,80,193797,False,1bcvtuHyO79DNAOOhHEkEm,1,2019-03-21,single
4n7jnSxVLd8QioibtTDBDq,74KM79TiuVKeVCqs8QtB0B,1882fe91-cdd9-49c9-9956-8e06a3810bd4,Sabrina Carpenter,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,80,193797,False,1bcvtuHyO79DNAOOhHEkEm,1,2019-03-21,single
4n7jnSxVLd8QioibtTDBDq,329e4yvIujISKGKz1BZZbO,d2b3524f-67e8-45ef-bfc1-693cac525135,Farruko,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,80,193797,False,1bcvtuHyO79DNAOOhHEkEm,1,2019-03-21,single
6v0lAdFF4haL8xjBIUjtOw,1SupJlEpv7RS2tPNRaHViT,c458e9dc-e0d5-45ea-9e83-f9d0395f030d,Nicky Jam,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,36,201818,False,4ykGcrqJO8PcTePuNOFMxa,1,2019-03-22,single
6v0lAdFF4haL8xjBIUjtOw,1i8SpTcr7yvPOmcqrbnVXY,f2651b63-a44d-4d1d-ba64-d981d971ecd1,Ozuna,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,36,201818,False,4ykGcrqJO8PcTePuNOFMxa,1,2019-03-22,single
7o0oY5wRcoV7oPuDhD2J1z,7rOlQwf8OuFLFQp4aydjBt,,Paloma Mami,https://open.spotify.com/track/7o0oY5wRcoV7oPuDhD2J1z,69,225373,False,1V2sg9XB2TP29Ys4ER3fLn,1,2019-03-22,single
4cawYWrqMRz0T0hOIVxk6j,3GBBxBdoolb0B5YizZq9bF,ad15b039-a553-46ed-a1c0-4be9fa50194f,Eno,https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j,54,156497,False,7ql2WGwQcE1dC6Noe9ITar,1,2019-03-22,single
5CE0V7z1ePOZQNJNpWxYGA,4xRYI6VqpkE3UwrDrAZL8L,713e751f-3ddb-4b77-b3b1-9e6f2e953ad5,Logic,https://open.spotify.com/track/5CE0V7z1ePOZQNJNpWxYGA,3,284080,False,6GI6BzduCpIOjJYRDle8wK,1,2019-03-22,single
3KLo7ByvjCNyBrfz5DZ2mO,1pPmIToKXyGdsCF6LmqLmI,6d063567-dbf9-4b2a-bd11-1a4450cd93ca,Rich The Kid,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO,73,177864,False,6GDXnx6AUDGH0tpxXQX0Kn,3,2019-03-22,album
5c2HadbVTsMKjja4gohEFI,6Te49r3A6f5BiIgBRxH7FH,,Ninho,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI,71,203301,False,14p5CVdJCMRcgvICDAGS7k,10,2019-03-22,album
5c2HadbVTsMKjja4gohEFI,7CUFPNi1TU8RowpnFRSsZV,,Niska,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI,71,203301,False,14p5CVdJCMRcgvICDAGS7k,10,2019-03-22,album
0ypCvaP431mEM6znlVHNRP,4A7HeXSd4HtQuf6IR5XZ1b,,Fero47,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP,55,193573,False,1KCr8UyvJ7LQvDp8txSsDt,1,2019-03-22,single
0EDSU9JYeKABA14OcOuM7b,3CJKkU0XuElRT1z8rEtIYg,4600b3b7-57ad-410d-b65d-ca0df36822dd,Luciano,https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b,57,170200,False,6eih3pFCfHSVfo7rIzOrfu,1,2019-03-22,single
0EDSU9JYeKABA14OcOuM7b,6h1s4i4XKIYv4ErDelLDN0,d2efe9f5-f5ff-4c1f-bc56-bac52da49105,Samra,https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b,57,170200,False,6eih3pFCfHSVfo7rIzOrfu,1,2019-03-22,single
1Kjer1JoWuJGNwGV6Pbgv1,07YUOmWljBTXwIseAUd9TW,151d9c35-43b8-49b9-a69a-5db6525dbcd2,Sebastian Yatra,https://open.spotify.com/track/1Kjer1JoWuJGNwGV6Pbgv1,72,202040,False,5lhQfarxkGkFATjitVSHC6,1,2019-03-22,single
0A5gdlrpAuQqZ2iFgnqBFW,1aQwKFn00nswXRDUDipm0K,,Gaullin,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,74,173066,False,4IU5ADOJ9DnVa9clXVhrEE,1,2018-09-07,single
0Jh6iWjna1wk5le0Ahn7No,6Te49r3A6f5BiIgBRxH7FH,,Ninho,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,73,193443,False,14p5CVdJCMRcgvICDAGS7k,2,2019-03-22,album
2Fxmhks0bxGSBdJ92vM42m,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,93,194087,False,0S0KGZnfBGSIssfF54WSJh,2,2019-03-29,album
4SSnFejRGlZikf02HLewEF,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,85,193143,False,0S0KGZnfBGSIssfF54WSJh,10,2019-03-29,album
3Fj47GNK2kUF0uaEDgXLaD,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,84,221543,False,0S0KGZnfBGSIssfF54WSJh,6,2019-03-29,album
43zdsphuZLzwA9k4DJhU0I,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,89,196077,False,0S0KGZnfBGSIssfF54WSJh,7,2019-03-29,album
6IRdLKIyS4p7XNiP8r6rsx,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,84,168839,False,0S0KGZnfBGSIssfF54WSJh,5,2019-03-29,album
4QIo4oxwzzafcBWkKjDpXY,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,81,243725,False,0S0KGZnfBGSIssfF54WSJh,3,2019-03-29,album
3Tc57t9l2O8FwQZtQOvPXK,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,81,179889,False,0S0KGZnfBGSIssfF54WSJh,9,2019-03-29,album
3XF5xLJHOQQRbWya6hBp7d,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,83,180952,False,0S0KGZnfBGSIssfF54WSJh,4,2019-03-29,album
4MKM1sU3d3aS23WJsYipdV,0BKx4UjPvXVGY15u0xFbbi,bce2c380-ef99-4c34-80dc-ad04b490d3b1,JAY1,https://open.spotify.com/track/4MKM1sU3d3aS23WJsYipdV,57,173331,False,0ts1LmGEmfgiNdHA8ONXOv,1,2019-03-27,single
7qEKqBCD2vE5vIBsrUitpD,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD,79,156370,False,0S0KGZnfBGSIssfF54WSJh,11,2019-03-29,album
6CcJMwBtXByIz4zQLzFkKc,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,84,291796,False,0S0KGZnfBGSIssfF54WSJh,13,2019-03-29,album
0tMSssfxAL2oV8Vri0mFHE,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE,80,242652,False,0S0KGZnfBGSIssfF54WSJh,12,2019-03-29,album
6X29iaaazwho3ab7GNue5r,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r,79,173201,False,0S0KGZnfBGSIssfF54WSJh,8,2019-03-29,album
3LgWsmilsrWXiPYQFRD0T7,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://open.spotify.com/track/3LgWsmilsrWXiPYQFRD0T7,76,119409,False,0S0KGZnfBGSIssfF54WSJh,14,2019-03-29,album
6tsOcBnaKgzK22yEiqRh8P,66CXWjxzNUsdJxJ2JdwvnR,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,69,158586,False,0MbXjBEw6FrGtcglqEDHpb,1,2019-04-01,single
6tsOcBnaKgzK22yEiqRh8P,63XBtGSEZINSyXylZxEUbv,28d83274-26ab-4a6a-b9ff-340f4784e7dd,Victoria Monét,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,69,158586,False,0MbXjBEw6FrGtcglqEDHpb,1,2019-04-01,single
11o2y87vqODipLK98a1v34,4Q6nIcaBED8qUel8bBx6Cr,a2507d4d-3387-4d31-a6e8-f2c9794fb37e,Jax Jones,https://open.spotify.com/track/11o2y87vqODipLK98a1v34,10,169303,False,1SJwQGcL8CpUz0SLbLWVS3,7,2018-10-12,album
11o2y87vqODipLK98a1v34,1bj5GrcLom5gZFF5t949Xl,06db73fd-57e2-4a6f-bcd3-699fb7bb7af4,Martin Solveig,https://open.spotify.com/track/11o2y87vqODipLK98a1v34,10,169303,False,1SJwQGcL8CpUz0SLbLWVS3,7,2018-10-12,album
11o2y87vqODipLK98a1v34,2kRfqPViCqYdSGhYSM9R0Q,749ef494-8518-4b49-b685-63d8e728d25c,Madison Beer,https://open.spotify.com/track/11o2y87vqODipLK98a1v34,10,169303,False,1SJwQGcL8CpUz0SLbLWVS3,7,2018-10-12,album
11o2y87vqODipLK98a1v34,2NlKrNMdpYxGjt3Pvw87rC,47376eae-eb03-4de1-af27-51d44e90e460,Europa,https://open.spotify.com/track/11o2y87vqODipLK98a1v34,10,169303,False,1SJwQGcL8CpUz0SLbLWVS3,7,2018-10-12,album
2AdvXeF37oUqsX3uwKEMtD,63X1WKthLQidtqxxO2sgeq,,MIST,https://open.spotify.com/track/2AdvXeF37oUqsX3uwKEMtD,48,212777,False,5PyLZNGxhEkF7DEOnHQ11x,1,2019-03-28,single
507tQXutCPYNFkpOq8tmKF,1Xylc3o4UrD53lo9CvFvVg,134e6410-6954-45d1-bd4a-0f2d2ad5471d,Zara Larsson,https://open.spotify.com/track/507tQXutCPYNFkpOq8tmKF,69,208811,False,45NYaXdS8H4pSXRDLnp7p5,1,2019-03-28,single
6tgzMDY2f0Qo6sYel0Mil3,4Q6nIcaBED8qUel8bBx6Cr,a2507d4d-3387-4d31-a6e8-f2c9794fb37e,Jax Jones,https://open.spotify.com/track/6tgzMDY2f0Qo6sYel0Mil3,1,186840,False,1SJwQGcL8CpUz0SLbLWVS3,1,2018-10-12,album
